t,cbhIdx5,cbhIdx1
2019-09-24,1533.63761313527,1232.1072737836
2019-09-25,1518.99592177047,1217.46999041977
2019-09-26,1527.79678953807,1216.37836157497
2019-09-27,1530.17495727835,1228.790820376
2019-09-30,1528.72171847628,1226.38827815124
2019-10-01,1516.97124910049,1207.58332763138
2019-10-02,1489.11637353465,1180.27516834553
2019-10-03,1499.9223151883,1181.15957841349
2019-10-04,1512.6993836737,1181.61959487242
2019-10-07,1526.3807287957,1189.09335074662
2019-10-08,1507.24956189229,1175.16489813136
2019-10-09,1512.56730238724,1179.28613438911
2019-10-10,1519.01935519233,1194.58121596797
2019-10-11,1539.28785581534,1240.40150215809
2019-10-14,1532.69029053138,1237.79821765978
2019-10-15,1542.13340220701,1258.47187128212
2019-10-16,1540.99476700404,1266.7840636478
2019-10-17,1548.89804353434,1273.96384907884
2019-10-18,1547.75950052365,1273.56657664861
2019-10-21,1546.32483282804,1290.50875967427
2019-10-22,1551.83613458661,1282.33818543112
2019-10-23,1550.02930401312,1284.16301361045
2019-10-24,1558.1879197636,1291.93539091616
2019-10-25,1545.48814662473,1294.77851675961
2019-10-28,1548.07174801711,1301.53422554206
2019-10-29,1550.91620315351,1300.8985123376
2019-10-30,1555.44041611682,1291.04827695831
2019-10-31,1553.29364857407,1283.09176158172
2019-11-01,1566.63489956644,1295.61594065064
2019-11-04,1572.64646046207,1309.02786128184
2019-11-05,1561.48384544486,1303.33695522248
2019-11-06,1567.1652767152,1307.15719657322
2019-11-07,1556.6170877046,1313.0928941356
2019-11-08,1560.0143889317,1305.0823335069
2019-11-11,1561.6370747063,1312.4032543736
2019-11-12,1562.2991078387,1316.9664648544
2019-11-13,1564.3004205615,1306.5849266598
2019-11-14,1558.1629514876,1297.1816447687
2019-11-15,1567.4300724204,1314.84723708
2019-11-18,1576.0698877729,1322.355328088
2019-11-19,1576.4094805467,1321.2995080796
2019-11-20,1565.21134428,1310.5078564025
2019-11-21,1561.387801715,1300.3760212019
2019-11-22,1561.1630458557,1303.3071041861
2019-11-25,1576.9980794317,1315.8361436887
2019-11-26,1583.1918531758,1317.0371781772
2019-11-27,1589.7497333205,1323.0886619595
2019-11-28,1591.6559908846,1328.230051379
2019-11-29,1586.5724814113,1327.4166619427
2019-12-02,1570.7303076109,1312.4716594422
2019-12-03,1565.5655570251,1304.4525615222
2019-12-04,1579.3835361185,1317.3552058964
2019-12-05,1579.3004294052,1318.0524662670
2019-12-06,1589.4331209881,1332.7063646369
2019-12-09,1592.6463011653,1318.4112913852
2019-12-10,1593.1023186338,1315.6681299367
2019-12-11,1596.6916117184,1320.4005100824
2019-12-12,1594.5324466604,1330.8334050243
2019-12-13,1611.9115328283,1366.2645719772
2019-12-16,1634.8027313299,1390.2926102846
2019-12-17,1632.5610829749,1376.9807456258
2019-12-18,1623.8189942360,1368.8450515865
2019-12-19,1627.4803413321,1364.7174796503
2019-12-20,1635.5803562215,1368.3371823383
2019-12-23,1634.2514590454,1368.1348106860
2019-12-24,1638.6236256964,1376.2112608217
2019-12-25,1636.7057037379,1374.3013211973
2019-12-26,1640.7389439026,1378.6815868752
2019-12-27,1655.2943675517,1385.7938034541
2019-12-30,1643.8015265493,1383.9110774690
2019-12-31,1645.9348380482,1386.5636574861
2020-01-01,1645.9348380482,1386.5636574861
